id,name,legacy_id,email,phone,url,fax,industry,accountType,contacts,contact,territory,tags,address_1,address_2,address_3,city,state,postalCode,country,Population,"Project Lead Assigned",Competitor(s)
4957-accounts,"Borough of Matawan, NJ",,,,http://www.matawanborough.com,,Municipality,"New Customer","15005-contacts, 15009-contacts","Lou Ferrara",,,,,,Matawan,NJ,07747,US,"9,124",,
4961-accounts,"Borough of Audubon, NJ",,,,http://audubonnj.com,,Municipality,"New Customer","15013-contacts, 15017-contacts","Dave Taraschi",,,,,,Audubon,NJ,08106,US,"9,129",,
4965-accounts,"Town of Hackettstown, NJ",,,,http://www.hackettstown.net,,Municipality,"New Customer","15021-contacts, 15025-contacts","Scott Armstrong",,,,,,Hackettstown,NJ,07840,US,"9,409",,
4969-accounts,"Borough of Pitman, NJ",,,,http://www.pitman.org,,Municipality,"New Customer","15029-contacts, 15033-contacts","Steve Alexander",,,,,,Pitman,NJ,08071,US,"9,503",,
4973-accounts,"Borough of Maywood, NJ",,,,http://www.maywoodboro.org,,Municipality,"New Customer","15037-contacts, 15041-contacts","Roberta Stern",,,,,,Maywood,NJ,07607,US,"9,629",,
4977-accounts,"Borough of Waldwick, NJ",,,,"http://www.waldwicknj.org, https://www.google.com/maps/place/63+Franklin+Tpke,+Waldwick,+NJ+07463/@41.0120079,-74.1192664,17z/data=!3m1!4b1!4m2!3m1!1s0x89c2e47e3db65e75:0x287dfbc8d489cc2b?hl=en",,Municipality,"New Customer","15045-contacts, 15049-contacts","Gary Kratz",,,"63 Franklin Turnpike",,,Waldwick,NJ,07463,US,"9,839",,
4981-accounts,"Township of River Vale, NJ",,,,http://www.rivervalenj.org,,Municipality,"New Customer",15053-contacts,"Karen Padva",,,,,,"River Vale",NJ,07675,US,"9,816",,
4985-accounts,"Borough of Hillsdale, NJ",,,,http://www.hillsdalenj.org,,Municipality,"New Customer","15065-contacts, 15069-contacts","Joann Kretschmer",,,,,,Hillsdale,NJ,07642,US,"10,185",,
4989-accounts,"Borough of Totowa, NJ",,,,http://www.totowanj.org,,Municipality,"New Customer","15073-contacts, 41381-contacts","Joe Wassel",,,,,,Totowa,NJ,07511,US,"10,482",,
4993-accounts,"Borough of Bound Brook, NJ",,,,http://www.boundbrook-nj.org,,Municipality,"New Customer","15077-contacts, 15081-contacts","Randy Bahr",,,,,,"Bound Brook",NJ,08805,US,"10,545",,
4997-accounts,"Borough of Manville, NJ",,,,http://www.manvillenj.org,,Municipality,"New Customer","15085-contacts, 15089-contacts","Gary Garwacke",,,,,,Manville,NJ,08835,US,"10,594",,
5001-accounts,"Borough of Keansburg, NJ",,,,http://www.keansburgboro.com,,Municipality,"New Customer","15093-contacts, 15097-contacts","Francis Mullan",,,,,,Keansburg,NJ,07734,US,"10,734",,
5005-accounts,"City of Woodbury, NJ",,,,http://www.woodbury.nj.us,,Municipality,"New Customer","15101-contacts, 15105-contacts, 57577-contacts","Mike Theokas",,,,,,Woodbury,NJ,08096,US,"10,763",,
5009-accounts,"Borough of Franklin Lakes, NJ",,,,http://www.franklinlakes.org,,Municipality,"New Customer","15109-contacts, 15113-contacts, 57581-contacts","Greg Hart",,,,,,"Franklin Lakes",NJ,07417,US,"10,879",,
5013-accounts,"Town of Guttenberg, NJ",,,,http://www.guttenbergnj.org,,Municipality,"New Customer","15117-contacts, 15121-contacts","Michael Caliguiro",,,,,,Guttenberg,NJ,07093,US,"10,886",,
5017-accounts,"Borough of Ridgefield, NJ",,,,http://www.ridgefieldnj.gov,,Municipality,"New Customer","15125-contacts, 15129-contacts","Linda Silvestri",,,,,,Ridgefield,NJ,07657,US,"10,924",,
5021-accounts,"Borough of Beachwood, NJ",,,,http://www.beachwoodusa.com,,Municipality,"New Customer","15133-contacts, 15137-contacts","Sue Minock",,,,,,Beachwood,NJ,08722,US,"10,955",,
5025-accounts,"Borough of Kinnelon, NJ",,,,http://www.kinnelonboro.org,,Municipality,"New Customer","15141-contacts, 15145-contacts","Karen Iuele",,,,,,Kinnelon,NJ,07405,US,"10,997",,
5029-accounts,"Borough of Little Ferry",,,,http://www.littleferrynj.org,,Municipality,"New Customer","15149-contacts, 15153-contacts","Mike Capabianco",,,,,,"Little Ferry",NJ,07643,US,"11,039",,
5033-accounts,"Borough of Westwood, NJ",,,,http://www.westwoodnj.gov,,Municipality,"New Customer","15157-contacts, 15161-contacts","Bob Hoffman",,,,,,Westwood,NJ,07675,US,"11,095",,
5037-accounts,"Borough of Lincoln Park, NJ",,,,http://www.lincolnpark.org,,Municipality,"New Customer","15165-contacts, 15169-contacts","Perry Mayers",,,,,,"Lincoln Park",NJ,07035,US,"11,174",,
5041-accounts,"Borough of River Edge, NJ",,,,http://www.riveredgenj.org,,Municipality,"New Customer","15173-contacts, 15177-contacts","Alan Negreann",,,,,,"River Edge",NJ,07661,US,"11,189",,
5045-accounts,"Borough of Pompton Lakes, NJ",,,,http://www.pomptonlakesgov.com,,Municipality,"New Customer","15181-contacts, 15185-contacts, 75037-contacts","Kevin Boyle",,,,,,"Pompton Lakes",NJ,07442,US,"11,248",,
5049-accounts,"Township of West Caldwell, NJ",,,,http://www.westcaldwell.com,,Municipality,"New Customer","15189-contacts, 15193-contacts","Mary Donovan",,,,,,"West Caldwell",NJ,07006,US,"11,258",,
5053-accounts,"Borough of Bellmawr, NJ",,,,http://www.bellmawr.com,,Municipality,"New Customer","15197-contacts, 15201-contacts","Chuck Sauter",,,,,,Bellmawr,NJ,08031,US,"11,266",,
5057-accounts,"Borough of Wanaque, NJ",,,,http://www.wanaqueborough.com,,Municipality,"New Customer","15205-contacts, 15209-contacts","Tom Carroll",,,,,,Wanaque,NJ,07465,US,"11,332",,
5061-accounts,"Township of Freehold, NJ",,,,http://twp.freehold.nj.us,,Municipality,"New Customer","15213-contacts, 15217-contacts, 59117-contacts","Pete Valesi",,,,,,Freehold,NJ,07728,US,"11,396",,
5065-accounts,"Borough of Woodland Park, NJ",,,,http://www.wpnj.us,,Municipality,"New Customer","15221-contacts, 15225-contacts","Kevin Galland",,,,,,"Woodland Park",NJ,07424,US,"11,486",,
5069-accounts,"Borough of Glen Rock, NJ",,,,http://www.glenrocknj.net,,Municipality,"New Customer","15237-contacts, 15241-contacts","Lenora Benjamin",,,,,,"Glen Rock",NJ,07452,US,"11,628",,
5073-accounts,"Borough of Haddonfield, NJ",,,,http://www.haddonfieldnj.org,,Municipality,"New Customer","15245-contacts, 15249-contacts, 83669-contacts","Sharon McCulough",,,,,,Haddonfield,NJ,08033,US,"11,688",,
5077-accounts,"City of Somers Point, NJ",,,,http://www.somerspointgov.org,,Municipality,"New Customer","15253-contacts, 15257-contacts","Wes Swain",,,,,,"Somers Point",NJ,08244,US,"11,789",,
5081-accounts,"Borough of Hasbrouck Heights, NJ",,,,http://www.hasbrouck-heights.nj.us,,Municipality,"New Customer","15261-contacts, 15265-contacts","Mike Kronyak",,,,,,"Hasbrouck Heights",NJ,07604,US,"11,815",,
5085-accounts,"Township of Little Falls, NJ",,,,http://www.lfnj.com,,Municipality,"New Customer","15269-contacts, 15273-contacts","Chuck Cuccia",,,,,,"Little Falls",NJ,07424,US,"11,892",,
5089-accounts,"Borough of Wallington, NJ",,,,http://www.wallingtonnj.org,,Municipality,"New Customer","15277-contacts, 15281-contacts","Ray Dynes",,,,,,Wallington,NJ,07057,US,"11,953",,
5093-accounts,"Borough of Red Bank, NJ",,,,http://www.redbanknj.org,,Municipality,"New Customer","15285-contacts, 15289-contacts","Stan Sickels",,,,,,"Red Bank",NJ,07701,US,"11,961",,
5097-accounts,"Township of Pennsville, NJ",,,,http://www.pennsville.org,,Municipality,"New Customer",15293-contacts,"Jack Lynch",,,,,,Pennsville,NJ,08070,US,"11,982",,
5101-accounts,"Borough of New Providence, NJ",,,,http://www.newprov.org,,Municipality,"New Customer","15297-contacts, 41409-contacts","Doug Martin",,,,,,"New Providence",NJ,07974,US,"12,065",,
5105-accounts,"Borough of Pine Hill, NJ",,,,http://www.pinehillboronj.com,,Municipality,"New Customer","15301-contacts, 15305-contacts","Jim Mallon",,,,,,"Pine Hill",NJ,08021,US,"12,086",,
5109-accounts,"Township of Cedar Grove, NJ",,,,http://www.cedargrovenj.org/site,,Municipality,"New Customer","15309-contacts, 15313-contacts","Tom Tucci",,,,,,"Cedar Grove",NJ,07009,US,"12,528",,
5113-accounts,"City of Brigantine Beach, NJ",,,,"http://www.bb-nj.com, http://bb-nj.com",,Municipality,"New Customer","15317-contacts, 15321-contacts","Jennifer Blumenthal",,,,,,"Brigatine Beach",NJ,08203,US,"12,690",,
5117-accounts,"Florham Park, NJ",,,,http://www.florhamparkboro.net,,Municipality,"New Customer","15325-contacts, 15329-contacts","Bill Huyler",,,,,,"Florham Park",NJ,07932,US,"12,712",,
5121-accounts,"Borough of Ringwood, NJ",,,,http://www.ringwoodnj.net,,Municipality,"New Customer","15333-contacts, 15337-contacts","Scott Heck",,,,,,Ringwood,NJ,07456,US,"12,724",,
5125-accounts,"Borough of Somerville, NJ",,,,http://www.somervillenj.org,,Municipality,"New Customer","15341-contacts, 15345-contacts","Kevin Sluka",,,,,,Somerville,NJ,08876,US,"12,838",,
5129-accounts,"Village of Ridgefield Park, NJ",,,,http://www.ridgefieldpark.org,,Municipality,"New Customer","15349-contacts, 15353-contacts","Alan O'Grady",,,,,,"Ridgefield Park",NJ,07660,US,"13,093",,
5133-accounts,"Borough of Oakland, NJ",,,,http://www.oakland-nj.org,,Municipality,"New Customer","15357-contacts, 15361-contacts","Rich Kunze",,,,,,Oakland,NJ,07436,US,"13,177",,
5137-accounts,"City of Ventnor, NJ",,,,"http://www.ventnorcity.org, https://www.google.com/maps/place/6201+Atlantic+Ave,+Ventnor+City,+NJ+08406/@39.337801,-74.479733,862m/data=!3m2!1e3!4b1!4m2!3m1!1s0x89c0ec1930113d97:0x2c8a7259c6ba5736?hl=en",,Municipality,"New Customer","15365-contacts, 15369-contacts","Tom Russo",,,"6201 Atlantic Avenue",,,"Ventnor City",NJ,08406,US,"13,179",,
5141-accounts,"Borough of Roselle Park, NJ",,,,http://www.rosellepark.net,,Municipality,"New Customer","15373-contacts, 15377-contacts","Rich Graves",,,,,,"Roselle Park",NJ,07204,US,"13,413",,
5145-accounts,"Township of Verona, NJ",,,,http://www.veronanj.org,,Municipality,"New Customer","15381-contacts, 15385-contacts","Sanjeev Varghese",,,,,,Verona,NJ,07044,US,"13,491",,
5149-accounts,"Township of Saddle Brook, NJ",,,,http://www.saddlebrooknj.us,,Municipality,"New Customer","15389-contacts, 15393-contacts","Mike Calderone",,,,,,"Saddle Brook",NJ,07663,US,"13,509",,
5153-accounts,"Borough of Metuchen, NJ",,,,http://www.metuchennj.org,,Municipality,"New Customer","15397-contacts, 15401-contacts","Bill Boerth",,,,,,Metuchen,NJ,08840,US,"13,530",,
5157-accounts,"Township of Berkeley Heights, NJ",,,,http://www.berkeleyheightstwp.com,,Municipality,"New Customer","15405-contacts, 15409-contacts","Barbara Russo",,,,,,"Berkeley Heights",NJ,07922,US,"13,635",,
5161-accounts,"Municipality of Princeton, NJ",,,,http://www.princetonnj.gov,,Municipality,"New Customer","15413-contacts, 15417-contacts","Bob Bruschi",,,,,,Princeton,NJ,08540,US,"13,635",,
5165-accounts,"Borough of Fairview, NJ",,,,http://fairviewborough.com,,Municipality,"New Customer","15421-contacts, 15425-contacts","Diane Testa",,,,,,Fairview,NJ,07022,US,"13,922",,
5169-accounts,"Borough of Middlesex, NJ",,,,http://www.middlesexboro-nj.gov,,Municipality,"New Customer","15429-contacts, 15433-contacts","Bob Teutsch",,,,,,Middlesex,NJ,08846,US,"13,991",,
5173-accounts,"Borough of Tenafly, NJ",,,,http://www.tenaflynj.org,,Municipality,"New Customer","15437-contacts, 15441-contacts","Jewel Thompson-Chin",,,,,,Tenafly,NJ,07670,US,"14,000",,
5177-accounts,"Town of Hammonton, NJ",,,,http://www.townofhammonton.org,,Municipality,"New Customer","15445-contacts, 15449-contacts, 59213-contacts","Jerry Barberio",,,,,,Hammonton,NJ,08037,US,"14,054",,
5181-accounts,"Borough of Collingswood, NJ",,,,http://www.collingswood.com,,Municipality,"New Customer","15453-contacts, 15457-contacts","Keith Hastings",,,,,,Collingswood,NJ,08108,US,"14,101",,
5185-accounts,"Borough of Eatontown, NJ",,,,http://www.eatontownnj.com/boro.asp,,Municipality,"New Customer","15461-contacts, 15465-contacts","George Jackson",,,,,,Eatontown,NJ,07724,US,"14,156",,
5189-accounts,"Borough of Highland Park, NJ",,,,http://www.hpboro.com,,Municipality,"New Customer","15477-contacts, 15481-contacts","Kathy Kovach",,,,,,"Highland Park",NJ,08904,US,"14,562",,
5193-accounts,"Borough of Ramsey, NJ",,,,http://www.ramseynj.com,,Municipality,"New Customer","15485-contacts, 15489-contacts","Meredith Bendian",,,,,,Ramsey,NJ,07446,US,"14,610",,
5197-accounts,"Township of Clark, NJ",,,,http://www.ourclark.com,,Municipality,"New Customer","15493-contacts, 15497-contacts","John Laezza",,,,,,Clark,NJ,07066,US,"14,780",,
5201-accounts,"City of Ocean, NJ",,,,http://www.ocnj.us,,Municipality,"New Customer","15501-contacts, 15505-contacts","Mike Dattilo",,,,,,"Ocean City",NJ,08226,US,"14,954",,
5205-accounts,"Township of Springfield, NJ",,,,http://springfield-nj.us,,Municipality,"New Customer","15509-contacts, 15513-contacts","Anthony Cancro",,,,,,Springfield,NJ,07081,US,"15,088",,
5209-accounts,"Borough of North Arlington, NJ",,,,http://northarlington.org,,Municipality,"New Customer","15517-contacts, 15521-contacts","Katie Moore",,,,,,"North Arlington",NJ,07031,US,"15,388",,
5213-accounts,"Town of Secaucus, NJ",,,,http://www.secaucusnj.org,,Municipality,"New Customer","15525-contacts, 15529-contacts","Kevin O'Connor",,,,,,Secauscus,NJ,07094,US,"15,846",,
5217-accounts,"Borough of Madison, NJ",,,,http://www.rosenet.org,,Municipality,"New Customer","15533-contacts, 15537-contacts, 59193-contacts","Ray Codey",,,,,,Madison,NJ,07904,US,"15,854",,
5221-accounts,"Town of Phillipsburg, NJ",,,,http://www.phillipsburgnj.org,,Municipality,"New Customer","15541-contacts, 15545-contacts","Stan Schrek",,,,,,Phillipsburgh,NJ,08865,US,"16,073",,
5225-accounts,"Borough of Hopatcong, NJ",,,,http://www.hopatcong.org,,Municipality,"New Customer","15549-contacts, 15553-contacts","Bob Elia",,,,,,Hopatcong,NJ,07843,US,"16,319",,
5229-accounts,"Borough of South River, NJ",,,,http://www.southrivernj.org,,Municipality,"New Customer","15557-contacts, 15561-contacts","Fred Carr",,,,,,"South River",NJ,08882,US,"16,411",,
5233-accounts,"Borough of New Milford, NJ",,,,http://www.newmilfordboro.com,,Municipality,"New Customer","15565-contacts, 15569-contacts","Christine Demiris",,,,,,"New Milford",NJ,07646,US,"16,590",,
5237-accounts,"Township of Wyckoff, NJ",,,,http://www.wyckoff-nj.com,,Municipality,"New Customer","15573-contacts, 15577-contacts","Bob Shannon",,,,,,Wyckoff,NJ,07481,US,"16,835",,
5241-accounts,"City of Asbury Park, NJ",,,,http://cityofasburypark.com,,Municipality,"New Customer","15581-contacts, 15585-contacts","Tony Nuccio",,,,,,"Asbury Park",NJ,07712,US,"16,907",,
5245-accounts,"Borough of Tinto Falls, NJ",,,,http://www.tintonfalls.com,,Municipality,"New Customer","15589-contacts, 15593-contacts","Mike Muscillo",,,,,,"Tinton Falls",NJ,07724,US,"16,909",,
5249-accounts,"Borough of Lindenwold, NJ",,,,http://www.lindenwold.net,,Municipality,"New Customer","15597-contacts, 15601-contacts","Dawn Thompson",,,,,,Lindenwold,NJ,08021,US,"17,459",,
5253-accounts,"Borough of Dumont, NJ",,,,http://www.dumontnj.gov,,Municipality,"New Customer","15605-contacts, 15609-contacts","John Perkins",,,,,,Dumont,NJ,07628,US,"17,664",,
5257-accounts,"Borough of Rutherford, NJ",,,,http://rutherford-nj.com,,Municipality,"New Customer","14933-contacts, 15613-contacts","Rich Sheola",,,,,,Rutherford,NJ,07070,US,"18,258",,
5261-accounts,"Borough of Hawthorne, NJ",,,,http://www.hawthornenj.org,,Municipality,"New Customer","15617-contacts, 15621-contacts","Eric Maurer",,,,,,Hawthorne,NJ,07506,US,"18,649",,
5265-accounts,"Borough of Palisades Park, NJ",,,,http://www.palisadesparknj.us,,Municipality,"New Customer","15625-contacts, 15629-contacts","Dave Lorenzo",,,,,,"Palisades Park",NJ,07650,US,"18,893",,
5269-accounts,"Township of Woodbridge, NJ",,,,http://www.twp.woodbridge.nj.us,,Municipality,"New Customer","15633-contacts, 15637-contacts","Dennis Henry",,,,,,Woodbridge,NJ,07095,US,"19,092",,
5273-accounts,"Town of Dover, NJ",,,,http://www.dover.nj.us,,Municipality,"New Customer","15641-contacts, 15645-contacts","Don Travisano",,,,,,Dover,NJ,07801,US,"19,110",,
5277-accounts,"Town of Morristown, NJ",,,,http://www.townofmorristown.org,,Municipality,"New Customer","15649-contacts, 46853-contacts","Jeff Harke",,,,,,Morristown,NJ,07960,US,"19,429",,
5281-accounts,"Borough of Elmwood Park, NJ",,,,http://www.elmwoodparknj.us,,Municipality,"New Customer","15653-contacts, 15657-contacts","Scott Karcz",,,,,,"Elmwood Park",NJ,07407,US,"19,576",,
5285-accounts,"Township of Millburn, NJ",,,,http://www.twp.millburn.nj.us,,Municipality,"New Customer","15661-contacts, 15665-contacts","John Bace",,,,,,Millburn,NJ,07041,US,"19,747",,
5289-accounts,"Borough of Point Pleasant, NJ",,,,http://www.ptboro.com,,Municipality,"New Customer","15669-contacts, 15673-contacts","Dave Maffei",,,,,,"Point Pleasant",NJ,08742,US,"19,862",,
5293-accounts,"Township of Lyndhurst, NJ",,,,http://www.lyndhurstnj.org,,Municipality,"New Customer",15677-contacts,"Rich Gress",,,,,,Lyndhurst,NJ,07071,US,"19,990",,
5297-accounts,"City of Pleasantville, IA",,,,,,,"New Customer","22149-contacts, 23589-contacts","Rachel Reed",,,,,,Pleasantville,IA,08232,US,"1,699",,
5301-accounts,"Borough of Glassboro, NJ",,,,http://glassboroonline.com/public,,Municipality,"New Customer","15689-contacts, 15693-contacts","Joe Brigandi",,,,,,Glassboro,NJ,08028,US,"20,265",,
5305-accounts,"Borough of Carteret, NJ",,,,http://www.ci.carteret.nj.us,,Municipality,"New Customer","15697-contacts, 15701-contacts","Kathy Barney",,,,,,Carteret,NJ,07008,US,"21,639",,
5309-accounts,"City of Summit, NJ",,,,http://www.cityofsummit.org,,Municipality,"New Customer","15705-contacts, 15709-contacts","Chris Cotter",,,,,,Summit,NJ,07901,US,"21,669",,
5313-accounts,"Borough of Roselle, NJ",,,,http://www.boroughofroselle.com,,Municipality,"New Customer","15713-contacts, 15717-contacts","Dave Brown",,,,,,Roselle,NJ,07203,US,"21,948",,
5317-accounts,"Borough of North Plainfield, NJ",,,,http://www.northplainfield.org,,Municipality,"New Customer","15721-contacts, 15725-contacts","Jim Rodino",,,,,,"North Plainfield",NJ,07060,US,"22,207",,
5321-accounts,"Township of Hillside, NJ",,,,http://townshipofhillside.org,,Municipality,"New Customer","15729-contacts, 41405-contacts, 59249-contacts","Rayna Harris",,,,,,Hillside,NJ,07205,US,"22,318",,
5325-accounts,"Township of Cranford, NJ",,,,http://www.cranford.com,,Municipality,"New Customer","15733-contacts, 15737-contacts","Terence Wall",,,,,,Cranford,NJ,07016,US,"22,869",,
5329-accounts,"Township of Scotch Plains, NJ",,,,http://scotchplainsnj.gov,,Municipality,"New Customer","15741-contacts, 15745-contacts","Jerry Giaimis",,,,,,"Scotch Plains",NJ,07076,US,"23,476",,
5333-accounts,"City of Bridgeton, MO",,,,http://www.bridgetonmo.com/,,,"New Customer","19245-contacts, 19729-contacts","Donald Hood",,,,,,Bridgeton,MO,08302,US,"11,686",,
5337-accounts,"Borough of Cliffside Park, NJ",,,,http://www.cliffsideparknj.gov,,Municipality,"New Customer","15757-contacts, 15761-contacts","Al Martone",,,,,,"Cliffside Park",NJ,07010,US,"23,717",,
5341-accounts,"Township of Maplewood, NJ",,,,http://www.twp.maplewood.nj.us,,Municipality,"New Customer","15765-contacts, 15769-contacts, 59261-contacts","Joe Manning",,,,,,Maplewood,NJ,07040,US,"23,825",,
5345-accounts,"Borough of South Plainfield, NJ",,,,http://www.southplainfieldnj.com/spnj,,Municipality,"New Customer","15773-contacts, 15777-contacts","Glenn Cullen",,,,,,"South Plainfield",NJ,07080,US,"23,876",,
5349-accounts,"Borough of Lodi, NJ",,,,http://www.lodi-nj.org,,Municipality,"New Customer","15781-contacts, 15785-contacts","Tony Luna",,,,,,Lodi,NJ,07644,US,"24,799",,
5353-accounts,"Township of Old Bridge, NJ",,,,http://www.oldbridge.com,,Municipality,"New Customer","15789-contacts, 15793-contacts","Christopher Marion",,,,,,"Old Bridge",NJ,08857,US,"25,076",,
